"id","daysInactive","daysInactiveAvg","daysInactiveSD","activeSince","visits","clicks","sales","revenue","productCategories","productViews","timeOfDay","timeOfDaySD","weekdayPercent","duration","clicksClothing","clicksShoes","clicksElectronics","clicksWatches","clicksBooks","clicksMovies","clicksMusic","clicksJewelry","clicksKitchen","clicksHome","clicksGarden","clicksPet","clicksFood","clicksHealth","clicksToys","clicksTools","clicksAutomotive","clicksOutdoors","clicksHandmade","clicksSports","clicksScience","clicksIndustrial","churn"
131579,1,16,0,17,2,2,0,0,1,1,17,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
107996,9,0,0,10,3,4,0,0,1,1,12,5.196152,0.3333333,3.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1
148026,0,5,1,10,3,9,0,0,1,2.3333333,18.666666,5.859465,1,11.777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
102201,6,0,0,6,2,2,0,0,1,1,18,1.4142135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
120895,20,10,0,30,2,2,0,0,1,1,10.5,4.9497476,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
109509,17,5,0,23,2,4,0,0,1,1,18,0,0.5,0.45833334,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
139052,23,0,0,23,2,2,0,0,1,1,18,1.4142135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
117180,0,0,0,1,2,6,0,0,1,1,6.5,9.192389,0.5,1.7166667,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
135666,7,39,0,47,2,2,0,0,1,1,15.5,0.70710677,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
111331,12,4,0,16,2,2,0,0,1,1,15.5,9.192389,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
110068,14,0,0,15,2,3,0,0,1,1,20.5,3.535534,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1
103560,12,3,0,16,2,2,0,0,1,1,16.5,0.70710677,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
144024,22,6.6666665,8.730534,43,4,5,0,0,1,1,14.5,2.3804762,0.25,3.8625,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1
112028,31,0,0,31,3,3,0,0,1,1,5.6666665,2.081666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1
118477,28,3.1333334,4.4251804,84,16,17,0,0,1,1.0625,7.875,3.095696,0.8125,0.21041666,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,7,2,5,0,0,1
134180,12,0,0,12,2,6,0,0,1,2.5,14.5,2.1213202,1,8.383333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1
136580,16,0.5,0.5,17,3,7,0,0,1,1.3333334,16.333334,2.5166116,0.66666666,0.9611111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1
108664,9,4,0,13,2,8,2,9372,1.5,2,13,4.2426405,0.5,12.383333,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,1
135617,11,34,0,45,2,4,0,0,1,1,21,1.4142135,1,4.1666665,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
113194,1,0,0,1,2,2,0,0,1,1,17.5,0.70710677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
148184,28,0,0,28,2,11,0,0,1,2,13.5,2.1213202,1,16.416666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,1
108286,28,15,12.186058,90,5,5,0,0,1,1,11.8,3.2710855,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,1
127198,0,23,23,46,3,4,0,0,1,1.3333334,8.666667,3.2145503,1,0.033333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1
144298,29,7,0,36,2,10,0,0,1,2,14.5,7.7781744,0,6.925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1
106420,28,0,0,29,2,2,0,0,1,1,19,1.4142135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1
137484,4,0,0,4,3,4,0,0,1,1,15,1,1,0.094444446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1
140961,13,9,0,23,2,2,0,0,1,1,15.5,2.1213202,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
137475,23,22,22,67,3,5,0,0,1,1,12.333333,8.3864975,0.3333333,4.3333335,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,1
102794,11,11,0,23,2,3,0,0,1,1.5,16.5,3.535534,0.5,0.33333334,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1
128642,13,3,0,17,2,6,1,821,1,1.5,12,2.828427,1,4.6583333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
107168,11,0,0,11,2,3,0,0,1,1,10.5,0.70710677,1,0.48333332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1
129306,17,37,0,55,2,5,0,0,1,1.5,14,4.2426405,1,1.2,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
128802,11,18.333334,19.567547,68,4,5,0,0,1,1,19.75,4.5734744,0.5,1.8583333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1
106199,15,0,0,15,2,2,0,0,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1
144905,30,0,0,31,2,4,0,0,1,1.5,19.5,0.70710677,1,3.225,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1
145311,27,16,0,44,2,2,0,0,1,1,14,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
113488,22,0,0,22,2,12,0,0,1,3.5,17.5,0.70710677,0,3.5583334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,1
130335,7,23,0,30,2,2,0,0,1,1,12.5,4.9497476,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
132120,13,49,0,63,2,2,0,0,1,1,17.5,7.7781744,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1
125545,25,0,0,25,2,2,0,0,1,1,16,5.656854,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
101521,0,13,0,13,2,2,0,0,1,1,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
129389,11,0,0,11,2,2,0,0,1,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
136554,20,1,0.8164966,25,4,6,0,0,1,1.25,16,5.033223,0.75,0.12083333,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
124255,19,7.75,9.653367,51,5,5,0,0,1,1,16,3.6742346,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1
144922,25,0,0,25,2,2,0,0,1,1,15.5,0.70710677,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
144898,26,17,15,61,3,3,0,0,1,1,17.333334,5.5075707,0.66666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1
112174,13,0,0,14,2,2,0,0,1,1,12,8.485281,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
128513,12,19,3,51,3,12,0,0,1,2.3333333,12.333333,6.1101007,0.66666666,2.3888888,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,1
111844,22,6,0,29,2,2,0,0,1,1,21,2.828427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
132020,15,0,0,15,3,3,0,0,1,1,17.666666,4.5092497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
133238,9,0,0,9,3,9,0,0,1,1.6666666,2.3333333,2.081666,0,10.661111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1
131888,24,4,4,33,3,12,0,0,1,3,12.333333,4.163332,1,2.411111,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1
138481,23,2,0,26,2,7,0,0,1,2.5,19,5.656854,1,3.2833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1
117686,3,30,0,33,2,4,0,0,1,1,22,0,1,8.416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
131641,3,11,12.192894,38,4,8,0,0,1,1.5,17.25,4.5,1,5.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
144679,5,0,0,5,2,2,0,0,1,1,10.5,2.1213202,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
120445,31,1,0,32,2,4,0,0,1,1,14.5,4.9497476,1,0.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1
108405,28,8,6,45,3,4,0,0,1,1.3333334,18,2.6457512,0.3333333,4.838889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1
111234,15,6.5,7.242237,85,11,15,0,0,1,1.0909091,14.636364,5.4455986,0.72727272,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,1,0,0,1
139427,1,14,0,16,2,4,0,0,1,1.5,16.5,3.535534,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1
125925,6,0,0,7,3,8,0,0,1,1,15,6.0827627,1,0.17777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
136555,18,0,0,18,2,2,0,0,1,1,13,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
112893,19,0,0,19,2,6,0,0,1,3,8.5,10.606602,1,6.575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1
119410,18,0,0,19,6,11,0,0,1,1.6666666,15.333333,2.065591,1,2.7305555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1
132435,18,50,0,69,2,3,0,0,1,1.5,21.5,0.70710677,1,3.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1
114895,8,27,0,35,2,5,0,0,1,2.5,14.5,0.70710677,0.5,0.64166665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1
113185,22,0,0,23,2,2,0,0,1,1,18,4.2426405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
125655,30,0,0,30,2,2,0,0,1,1,14.5,12.020815,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
114942,23,12,0,36,2,2,0,0,1,1,12,2.828427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
133263,21,0,0,21,2,15,0,0,1,7.5,9.5,0.70710677,1,14.866667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,1
145174,11,2.5,1.5,17,3,3,0,0,1,1,8.333333,7.0237694,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
114315,13,0,0,13,2,2,0,0,1,1,13.5,6.363961,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
107281,31,6,0,38,2,3,0,0,1,1.5,9,0,1,0.65833336,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1
127143,16,25,15.513435,93,4,4,0,0,1,1,17.5,4.358899,0.75,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
148906,26,6.181818,18.920013,99,12,13,0,0,1,1,12,4.221159,0.66666666,0.12222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,1
109363,28,10,0,38,2,2,0,0,1,1,20.5,0.70710677,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1
109082,14,8.25,14.289419,49,5,14,0,0,1,1.6,20.8,1.0954452,0.4,9.173333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,1
128331,23,0,0,23,2,2,0,0,1,1,20.5,0.70710677,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
125480,13,5,0,19,2,2,0,0,1,1,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
131388,22,0,0,22,3,4,0,0,1,1.3333334,12,0,0,0.072222225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1
123242,23,9,0,32,2,2,0,0,1,1,17.5,6.363961,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
120941,7,30,0,38,2,3,0,0,1,1.5,9.5,0.70710677,1,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1
113094,18,1,0,19,2,2,0,0,1,1,15,8.485281,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1
134054,3,40,0,43,2,4,0,0,1,2,21,1.4142135,0.5,2.0333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1
120855,4,13.142858,30.1635,99,8,14,0,0,1,1.5,16.375,10.155048,0.375,2.1145833,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,1,0,0,0
147470,7,17.75,23.370655,79,5,25,0,0,1,4.6,14.6,4.037326,0.2,5.24,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0
147735,20,36,0,56,2,2,0,0,1,1,10,2.828427,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
120422,24,0,0,25,3,8,0,0,1.3333334,1.6666666,15.333333,5.6862407,1,2.9555554,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,1
105824,23,0,0,23,2,3,0,0,1,1.5,12,0,0,1.925,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
127075,22,0,0,24,5,8,0,0,1,1.6,18.6,2.607681,0.4,1.9566667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1
118982,13,39,0,53,2,2,0,0,1,1,12.5,0.70710677,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
123130,11,3.6666667,5.1854496,23,4,7,0,0,1,1.5,12.75,7.847505,0.25,3.2625,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1
109745,20,0,0,20,2,3,0,0,1,1,16.5,0.70710677,1,3.6333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1
123550,11,0,0,12,2,2,0,0,1,1,11,7.071068,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
133088,4,2.2,3.4871192,17,6,6,0,0,1,1,10.833333,1.9407902,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
143914,0,6,0,6,2,3,0,0,1,1.5,11.5,7.7781744,1,1.3916667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1
115177,2,28,0,30,2,4,0,0,1,1.5,22,0,1,1.025,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1
141142,25,72,0,98,2,4,0,0,1,1.5,13,1.4142135,1,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,1
145527,21,26,0,47,2,2,0,0,1,1,11,2.828427,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
127869,22,0,0,22,2,3,0,0,1,1,16.5,2.1213202,0,7.616667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1
109814,3,3,0,7,2,2,0,0,1,1,12.5,3.535534,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
127451,13,2,0,15,2,2,0,0,1,1,21.5,2.1213202,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1
129600,19,68,0,88,2,2,0,0,1,1,17.5,4.9497476,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
141978,20,0,0,20,2,3,0,0,1.5,1.5,12.5,2.1213202,1,1.975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1
134875,6,30,20.461346,96,4,6,0,0,1,1.5,15.25,5.2519836,1,0.28333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,1
122955,23,0,0,23,2,3,0,0,1,1.5,10,0,0,1.85,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
107289,31,18,18,68,3,3,0,0,1,1,19,2.6457512,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1
123136,20,9.333333,13.1993265,48,4,5,0,0,1,1,10.75,0.9574271,1,1.0666667,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,1
136221,5,4.3333335,5.436502,19,4,13,2,1239,1,1.25,14.75,1.8929695,1,8.816667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,1
113324,13,75,0,89,2,2,0,0,1,1,16,4.2426405,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
143837,19,0,0,19,2,2,0,0,1,1,14,9.899495,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
107014,0,0,0,1,4,18,3,1865,1,2.5,11.75,5.5602756,0.25,9.933333,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,0,0,0,0,0,0,0,1
128890,6,3.5,3.5,14,3,3,0,0,1,1,9,12.124355,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1
114650,18,63,0,82,2,2,0,0,1,1,14,1.4142135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
136183,7,6,0,13,2,2,0,0,1,1,11,5.656854,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
115205,12,14,12.328828,55,4,4,0,0,1,1,11.25,3.304038,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
109815,23,0,0,23,2,3,0,0,1,1.5,11,1.4142135,0,0.25833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1
130583,13,11.333333,10.450944,84,7,10,0,0,1,1,10.285714,9.013218,1,1.4833333,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,1,0,5,0,0,0
101587,2,0,0,2,2,6,0,0,1.5,3,0,0,0,1.2333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1
136842,22,30,0,52,2,3,0,0,1,1.5,19.5,0.70710677,0.5,0.7583333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1
147764,28,2.5,2.5,34,3,8,0,0,1,1.6666666,13,7,0.66666666,2.9166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1
127694,26,0,0,26,2,31,0,0,1,14,17.5,2.1213202,1,19.208334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,1
127069,28,0,0,28,2,4,0,0,1,2,15.5,0.70710677,1,1.0916667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1
104180,6,1.3333334,1.8856181,11,4,25,1,9292,1.25,3,17.25,4.924429,1,13.054167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24,0,0,1
142111,28,3,0,31,2,2,0,0,1,1,11.5,0.70710677,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
106078,0,0,0,0,3,5,0,0,1,1.6666666,15.666667,6.658328,0.66666666,2.3944445,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100789,28,5.6666665,6.01849,47,4,14,0,0,1,3.5,15.75,0.9574271,1,6.3083334,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,11,0,0,1
114122,6,0,0,6,2,2,0,0,1,1,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
104983,29,59,0,88,2,2,0,0,1,1,16.5,0.70710677,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
142255,27,0,0,27,3,6,0,0,1,2,4.3333335,5.859465,1,1.3944445,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,1
130302,12,0,0,12,2,4,0,0,1,1.5,14.5,7.7781744,1,0.68333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1
131554,13,1,0,14,2,2,0,0,1,1,12.5,2.1213202,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1
140844,24,7,0,32,2,4,0,0,1,2,15,1.4142135,1,4.633333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1
118670,22,1,0,23,2,35,0,0,1,10,12.5,4.9497476,0,28.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,1
105175,5,0,0,5,2,3,0,0,1,1,15,0,1,1.9333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1
146806,7,0,0,7,2,2,0,0,1,1,9,2.828427,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
121888,27,44,0,72,2,2,0,0,1,1,18.5,6.363961,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1
132279,6,0,0,6,2,2,0,0,1,1,8,11.313708,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
118273,1,2.5,2.0615528,13,5,8,0,0,1,1.4,15.8,1.9235384,0.8,0.5133333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
128801,7,1.6666666,1.6996732,14,4,5,0,0,1,1,12.25,6.0759087,0.75,0.525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1
142287,13,0.7222222,0.89062333,78,55,55,0,0,1,1,12.345454,3.215807,0.74545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,1
132349,0,0.41984734,1.0625778,97,132,250,4,11112,1.0833334,1.3560606,12.522727,2.9897175,1,2.2934344,11,0,0,0,0,0,0,0,0,2,1,2,0,22,6,9,11,7,27,146,6,0,0
102886,0,0,0,0,2,9,0,0,1,4,13.5,0.70710677,1,4.5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118397,10,0,0,12,3,3,0,0,1,1,16.666666,5.773503,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1
123299,14,33,0,48,2,2,0,0,1,1,11,5.656854,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
144318,5,0,0,6,3,4,0,0,1,1.3333334,18,5.2915025,1,3.9722223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1
105733,24,33.5,33.5,92,3,4,0,0,1,1.3333334,0,0,0.3333333,0.06666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1
140837,17,3,0,20,2,2,0,0,1,1,14,1.4142135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
123049,31,0,0,32,2,2,0,0,1,1,16.5,6.363961,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
139718,12,1,1,14,3,5,0,0,1,1.6666666,10.666667,2.081666,1,5.038889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1
120919,21,37,37,96,3,8,0,0,1,2.3333333,19.666666,3.2145503,0.66666666,1.4777777,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,1
106514,24,5,0,30,2,2,0,0,1,1,20.5,0.70710677,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
145087,13,8,4.3204937,39,4,4,0,0,1,1,14.25,4.9916596,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1
120058,21,14,0,35,2,2,0,0,1,1,22.5,0.70710677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
120796,31,0,0,32,2,3,0,0,1,1.5,0.5,0.70710677,1,0.15833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1
134247,3,0,0,4,2,2,0,0,1,1,16,8.485281,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
146049,14,6.090909,19.261147,83,12,29,2,18395,1,1.5,10.916667,3.2321773,1,4.5569444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,1
145819,7,0,0,7,2,4,0,0,1,2,12.5,0.70710677,1,1.6583333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1
141014,28,13,13,55,3,3,0,0,1,1,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1
